Iteration,GradientNorm
1,31927.5
2,39450.7
3,28473
4,8777.91
5,5989.93
6,5240.06
7,10243.2
8,106047
9,9198.45
10,1992.5
11,1883.22
12,2100.07
13,16970.4
14,29153.1
15,11102.3
16,4733.74
17,1050.41
18,928.617
19,883.222
20,2935.4
21,21533.2
22,14680.1
23,2606.63
24,1183.37
25,788.444
26,629.992
27,742.651
28,8326.27
29,18383.7
30,1122.48
31,544.722
32,505.02
33,649.759
34,8953.81
35,10204.7
36,4239.96
37,3724.26
38,696.593
39,368.212
40,359.667
41,560.527
42,78193.3
43,62465.2
44,4599.69
45,2105.94
46,965.06
47,206.015
48,203.125
49,1009.31
50,15773.4
51,2082.17
52,305.754
53,195.546
54,183.623
55,250.329
56,15365.6
57,20132.3
58,2822.46
59,470.174
60,227.691
61,166.523
62,156.082
63,691.254
64,12670.2
65,2357.33
66,419.017
67,203.976
68,154.049
69,147.414
70,940.794
71,13978.5
72,1523.66
73,414.972
74,181.17
75,141.808
76,139.685
77,928.595
78,12307
79,3276.05
80,603.828
81,247.581
82,152.096
83,129.287
84,248.591
85,4356.88
86,1575.72
87,133.916
88,125.293
89,173.738
90,2347.7
91,2739.72
92,541.533
93,152.897
94,128.856
95,161.359
96,484.669
97,492.074
98,117.128
99,113.616
100,114.813
101,23784.5
102,444485
103,4550.64
104,1960.48
105,409.863
106,116.884
107,75.1988
108,81.3394
109,312.328
110,809.754
111,90.6215
112,68.3613
113,68.2245
114,909.605
115,188227
116,42080
117,9349.15
118,1452.65
119,485.663
120,186.194
121,125.627
122,102.363
123,433
124,223.243
125,55.458
126,55.1136
127,125.507
128,40411.2
129,42888.2
130,28990.7
131,1026.94
132,664.343
133,319.426
134,163.156
135,161.182
136,547.15
137,131.62
138,54.1178
139,50.0254
140,64.8595
141,1694.94
142,2353.71
143,59.9684
144,49.5697
145,50.7518
146,713.273
147,10372.9
148,176.344
149,63.5411
150,50.8553
151,52.4618
152,301.766
153,2982.25
154,1165.5
155,237.649
156,128.372
157,53.2755
158,50.3517
159,166.816
160,2007.28
161,201.121
162,50.7634
163,49.0042
164,89.4109
165,2687.48
166,1479.88
167,567.565
168,226.094
169,62.5336
170,48.6086
171,49.2345
172,430.609
173,7108.04
174,122.023
175,53.2111
176,47.8521
177,50.8954
178,1731.99
179,12463.5
180,1536.62
181,528.407
182,128.889
183,65.6477
184,48.1963
185,54.9864
186,698.837
187,1930.51
188,136.939
189,49.2295
190,47.0008
191,55.9248
192,2877.65
193,11574.9
194,4742.73
195,855.178
196,432.816
197,111.819
198,55.6156
199,72.8727
200,137.374
201,97.1215
202,47.1719
203,45.9995
204,72.1099
205,11688.9
206,7917.94
207,45.3553
208,45.1193
209,119.235
210,65936.6
211,43057.5
212,11362.9
213,1168.83
214,792.926
215,291.155
216,184.335
217,423.81
218,218.108
219,47.1302
220,44.4828
221,57.9944
222,542.732
223,1014.42
224,904.546
225,269.895
226,47.8548
227,43.8062
228,57.6624
229,333.922
230,368.597
231,201.342
232,237.566
233,43.5476
234,40.976
235,41.2728
236,12481.4
237,791409
238,53909.2
239,9470.75
240,4579.04
241,1190.07
242,305.814
243,436.333
244,81.664
245,44.862
246,41.147
247,47.9898
248,377.181
249,1671.64
250,135.529
251,47.6814
252,39.9218
253,40.2091
254,86.746
255,276.966
256,157.071
257,78.6637
258,49.4691
259,36.661
260,36.3433
261,91.6628
262,691.958
263,117.527
264,34.2658
265,34.2593
266,583.513
267,2.21315e+06
268,2.1139e+06
269,1.98686e+06
270,63558.7
271,37301.7
272,13574.5
273,3273.85
274,4512.41
275,793.936
276,142.011
277,99.6878
278,53.3902
279,93.9912
280,413.003
281,142.061
282,44.0257
283,43.611
284,84.0511
285,16627.4
286,10582.9
287,4297.4
288,366.364
289,189.351
290,114.523
291,38.5452
292,29.4338
293,92.8257
294,143.271
295,24.9325
296,19.0564
297,19.0068
298,249.068
299,91785.4
300,6626.42
301,1344.11
302,544.469
303,324.17
304,173.444
305,197.569
306,834.916
307,99.6916
308,29.4745
309,19.791
310,17.5322
311,24.043
312,296.574
313,386.376
314,137.495
315,29.1204
316,17.2344
317,16.8011
318,26.1174
319,7713.13
320,9363.79
321,824.641
322,63.7352
323,51.3788
324,25.3775
325,37.6888
326,64.43
327,25.6541
328,16.7392
329,16.7252
330,114.463
331,5051.47
332,621.844
333,129.427
334,31.0421
335,19.1586
336,17.6266
337,31.1927
338,659.451
339,312.278
340,19.6409
341,17.1256
342,16.7392
343,110.991
344,4352.69
345,479.27
346,253.855
347,77.3347
348,56.2587
349,38.2094
350,45.817
351,274.797
352,45.6456
353,16.6242
354,16.4497
355,49.823
356,7031.81
357,1623.74
358,1526.12
359,379.079
360,31.1351
361,21.2691
362,17.4754
363,22.9688
364,147.488
365,152.601
366,20.786
367,17.5641
368,19.7194
369,68.0044
370,139.782
371,18.2798
372,16.228
373,16.2335
374,4359.75
375,4.48974e+06
376,409543
377,89884.1
378,10273.6
379,1322.42
380,463.42
381,237.759
382,149.439
383,89.1853
384,60.8119
385,49.4713
386,70.7047
387,76.3677
388,21.2343
389,17.8367
390,14.8214
391,39.7522
392,871.058
393,142.105
394,16.9214
395,16.1333
396,19.5897
397,34.1544
398,37.29
399,56.3723
400,216.841
401,61.2698
402,14.3969
403,13.6373
404,21.3577
405,284.598
406,232.188
407,91.9247
408,84.1525
409,14.381
410,13.1792
411,13.1912
412,437.47
413,63000.5
414,11494.7
415,3412.32
416,1572.41
417,507.669
418,232.225
419,357.034
420,171.011
421,25.2491
422,21.4062
423,14.8245
424,19.4316
425,97.2673
426,127.223
427,63.8412
428,18.87
429,13.0862
430,13.0076
431,78.6079
432,24192
433,1263.93
434,445.819
435,303.31
436,72.0247
437,67.663
438,44.7671
439,16.5817
440,13.5155
441,15.213
442,97.6432
443,257.129
444,18.5317
445,13.1686
446,13.012
447,42.8561
448,2163.83
449,245.272
450,49.4121
451,17.7434
452,13.0128
453,12.9721
454,150.078
455,18656.3
456,520.979
457,231.841
458,192.187
459,36.793
460,53.5163
461,78.3535
462,22.0916
463,14.5447
464,14.1829
465,27.5028
466,114.942
467,36.5239
468,12.8365
469,12.8097
470,31.1402
471,256346
472,62628.2
473,2889.43
474,1906.2
475,1427.08
476,1170.43
477,5052.27
478,664.245
479,80.0511
480,55.7367
481,46.3623
482,92.498
483,197.608
484,19.3098
485,15.1088
486,13.2893
487,14.3428
488,95.306
489,1018.35
490,103.105
491,25.3568
492,14.524
493,11.6511
494,11.8532
495,83.5646
496,716.481
497,301.798
498,114.992
499,13.0536
500,11.4741
501,12.5735
502,96.6816
503,346.286
504,78.6168
505,41.4639
506,12.0962
507,11.0906
508,11.8138
509,772.076
510,5476.64
511,40.2336
512,17.9829
513,11.3305
514,11.2327
515,52.015
516,1403.87
517,138.631
518,25.2
519,13.069
520,11.1798
521,12.0517
522,247.562
523,1497.87
524,302.077
525,62.2164
526,21.4991
527,12.0415
528,11.9854
529,42.9244
530,240.486
531,24.8467
532,11.0912
533,11.0141
534,30.5837
535,15975
536,10567.5
537,2212.62
538,670.566
539,486.137
540,56.8892
541,45.2732
542,65.0777
543,28.0984
544,11.1119
545,10.8834
546,16.9943
547,3650.79
548,4152.03
549,601.5
550,88.8981
551,45.6709
552,16.6517
553,11.7397
554,11.4181
555,44.3623
556,572.369
557,275.706
558,53.566
559,20.3158
560,14.8105
561,11.4113
562,15.5394
563,130.633
564,200.945
565,49.3924
566,12.9544
567,11.1682
568,12.4887
569,89.7196
570,276.887
571,93.7379
572,60.1047
573,10.824
574,10.783
575,17.3378
576,30377.9
577,48251.3
578,23369
579,2322.05
580,698.642
581,245.617
582,39.1102
583,19.9406
584,15.019
585,38.7878
586,37.4212
587,10.497
588,10.1505
589,10.6089
590,5974.44
591,65277
592,930.389
593,566.226
594,48.8295
595,12.9287
596,10.7662
597,14.5266
598,70.5804
599,68.6711
600,20.6507
601,12.4099
602,10.1637
603,10.7024
604,73.3945
605,423.837
606,12.6643
607,9.89382
608,9.8847
609,86.5281
610,264031
611,71865.4
612,33992.9
613,2476.27
614,1055.34
615,707.634
616,222.635
617,578.597
618,242.534
619,61.2515
620,59.0119
621,55.6851
622,967.706
623,634.781
624,368.591
625,69.6267
626,22.4714
627,19.8319
628,14.7476
629,46.2516
630,87.3253
631,32.5599
632,23.7524
633,10.5872
634,10.2022
635,12.9112
636,1184.69
637,1650.91
638,15.5893
639,13.0014
640,10.7157
641,16.534
642,74.8022
643,46.0742
644,11.1967
645,9.41127
646,9.84089
647,170.144
648,1419.19
649,173.255
650,32.8934
651,11.2175
652,9.29385
653,9.58031
654,113.435
655,1031.87
656,51.7579
657,17.794
658,9.19088
659,9.0874
660,22.4213
661,7680.02
662,3015.93
663,1026.06
664,148.643
665,94.0008
666,32.3586
667,14.801
668,25.6171
669,25.0954
670,10.509
671,9.04767
672,9.32033
673,254.036
674,3547.27
675,59.6636
676,22.0915
677,9.00521
678,8.99347
679,87.0461
680,174671
681,99067.7
682,19150.1
683,13143.1
684,3829.16
685,3377.98
686,7783.69
687,498.125
688,172.887
689,136.57
690,119.233
691,454.23
692,5944.9
693,1043.69
694,177.318
695,43.4568
696,17.6004
697,15.5623
698,23.3466
699,255.677
700,84.3047
701,9.96339
702,9.85124
703,21.552
704,969.344
705,1146.14
706,208.436
707,65.8305
708,45.8017
709,39.196
710,68.3764
711,47.463
712,13.6043
713,12.5917
714,10.6785
715,51.7461
716,575.122
717,36.7989
718,11.097
719,10.26
720,12.0003
721,25.24
722,42.7038
723,66.3976
724,40.6123
725,13.6389
726,9.27799
727,8.85354
728,15.7016
729,169.841
730,71.2726
731,8.5333
732,8.51367
733,12.3609
734,40105.4
735,91592.7
736,75196.1
737,9797.33
738,3015.12
739,1736.71
740,288.817
741,142.009
742,245.855
743,307.789
744,63.4629
745,57.5406
746,49.3787
747,213.215
748,6006.85
749,354.234
750,122.135
751,34.4741
752,17.73
753,9.60781
754,9.34502
755,56.8965
756,158.501
757,11.2131
758,7.87032
759,7.59847
760,13.6218
761,846.523
762,383.152
763,60.4935
764,22.9235
765,7.69883
766,7.51782
767,12.2243
768,479.404
769,1271.37
770,337.018
771,42.818
772,22.7982
773,11.5996
774,9.12534
775,10.0355
776,87.6458
777,152.503
778,21.5308
779,8.46458
780,7.44829
781,8.14356
782,110.197
783,468.41
784,164.802
785,82.0823
786,7.9868
787,7.37792
788,8.32673
789,138.955
790,449.08
791,64.2899
792,50.4355
793,8.10582
794,7.39166
795,7.46791
796,97.7156
797,2205.3
798,520.285
799,143.98
800,66.8379
801,25.9588
802,17.5607
803,24.0448
804,12.2513
805,7.46893
806,7.3264
807,22.3921
808,1730.44
809,341.683
810,63.6211
811,48.7867
812,7.31769
813,7.26485
814,82.116
815,8999.96
816,685.969
817,320.708
818,139.247
819,24.2177
820,9.29995
821,12.53
822,25.1021
823,14.0998
824,7.28571
825,7.21219
826,18.1277
827,5654.38
828,1069.47
829,32.0344
830,22.8125
831,11.4234
832,8.46204
833,9.62072
834,21.3372
835,28.7078
836,15.0182
837,10.7529
838,7.63327
839,7.47828
840,17.5819
841,181.882
842,43.2575
843,9.95539
844,7.24314
845,7.25627
846,51.9515
847,1949.57
848,40.8586
849,7.62756
850,7.17075
851,7.95233
852,787.172
853,3342.94
854,33.3647
855,9.30759
856,7.29912
857,7.4352
858,57.8452
859,841.468
860,247.065
861,53.6737
862,21.4697
863,9.01269
864,7.45259
865,11.6814
866,100.798
867,60.7227
868,7.14228
869,7.12302
870,21.9268
871,29493.9
872,7243.35
873,4025.19
874,954.563
875,88.7023
876,32.6018
877,17.1452
878,7.81522
879,7.05648
880,17.6216
881,557.402
882,146.965
883,18.8636
884,13.2184
885,7.93657
886,7.34968
887,19.5223
888,185.178
889,86.4302
890,16.9109
891,8.44943
892,7.10831
893,7.92954
894,86.3194
895,411.677
896,78.325
897,21.9178
898,12.5733
899,6.95915
900,6.92937
901,59.136
902,3457.4
903,378.721
904,139.048
905,49.2059
906,8.89858
907,7.13885
908,10.2376
909,93.0214
910,76.5808
911,6.87333
912,6.8484
913,9.69053
914,26923.9
915,41380.8
916,21214.3
917,4636.91
918,1046.73
919,476.529
920,137.334
921,52.4944
922,59.1801
923,7.15199
924,6.73373
925,6.72979
926,24.2567
927,477.607
928,326.421
929,54.4531
930,30.4742
931,21.7063
932,11.6511
933,45.9271
934,22.9176
935,6.23373
936,6.19529
937,14.1274
938,5067.06
939,6235.97
940,3081.62
941,210.197
942,136.171
943,60.8606
944,34.7958
945,78.8161
946,78.4007
947,7.82241
948,6.96034
949,6.81649
950,76.4076
951,335.114
952,6.60961
953,6.13598
954,6.17463
955,218.652
956,11721.5
957,2985.47
958,973.323
959,176.809
960,82.8418
961,31.879
962,21.9353
963,33.6279
964,7.34551
965,6.14038
966,6.09747
967,84.7877
968,18487.6
969,882.065
970,314.18
971,233.021
972,103.91
973,100.882
974,301.089
975,54.0297
976,18.2213
977,7.58737
978,6.54093
979,6.94427
980,67.137
981,267.829
982,19.9462
983,9.19153
984,6.53702
985,6.30917
986,12.6334
987,125.52
988,74.5029
989,64.8731
990,11.8162
991,6.08163
992,6.03988
993,20.3767
994,7371.02
995,5606.32
996,3599.6
997,75.204
998,62.5434
999,26.8185
1000,60.7731
1001,97.1706
1002,14.4457
1003,6.44283
1004,6.01338
1005,6.82905
1006,353.617
1007,1381.8
1008,518.297
1009,165.829
1010,29.6276
1011,12.5751
1012,7.56453
1013,6.53924
1014,14.1956
1015,66.2553
1016,15.7109
1017,5.97552
1018,5.95387
1019,28.1585
1020,13581.4
1021,6837.86
1022,6083.77
1023,115.994
1024,57.0697
1025,28.0121
1026,8.3746
1027,6.79225
1028,11.0853
1029,125.124
1030,72.3564
1031,7.26793
1032,6.09697
1033,6.03674
1034,24.2331
1035,540.994
1036,315.677
1037,65.5878
1038,18.6391
1039,10.5534
1040,6.03318
1041,5.9889
1042,48.0055
1043,1379.45
1044,124.438
1045,47.2437
1046,17.3296
1047,7.05027
1048,6.41047
1049,13.2093
1050,377.087
1051,150.973
1052,12.462
1053,10.682
1054,7.96685
1055,19.1042
1056,25.5691
1057,7.87146
1058,7.18909
1059,8.67921
1060,13.8307
1061,12.0004
1062,6.31642
1063,5.89609
1064,7.63142
1065,250.072
1066,355.713
1067,14.4486
1068,5.88155
1069,5.8355
1070,9.46466
1071,17072.2
1072,10538.1
1073,421.412
1074,29.3426
1075,6.62946
1076,6.39088
1077,9.23532
1078,36.661
1079,170.393
1080,305.005
1081,24.2099
1082,9.36772
1083,7.83174
1084,6.51205
1085,12.5712
1086,65.7104
1087,58.0736
1088,18.9677
1089,5.9836
1090,5.78821
1091,9.86482
1092,253.144
1093,392.483
1094,256.284
1095,46.2552
1096,6.79154
1097,6.00854
1098,6.9633
1099,44.0269
1100,92.8178
1101,13.6729
1102,6.25261
1103,5.97008
1104,11.8191
1105,91.011
1106,28.0923
1107,5.66291
1108,5.64722
1109,17.1255
1110,26973.7
1111,10575.9
1112,3697.15
1113,1292.93
1114,658.943
1115,377.745
1116,202.732
1117,467.635
1118,22.2041
1119,7.19273
1120,6.37073
1121,6.9559
1122,17.1004
1123,37.2335
1124,14.2774
1125,10.1954
1126,8.78626
1127,6.5506
1128,5.98998
1129,7.89357
1130,28.072
1131,25.821
1132,5.6117
1133,5.44488
1134,5.58865
1135,5688.88
1136,105294
1137,2247.37
1138,367.746
1139,34.6561
1140,17.4403
1141,10.0531
1142,6.28246
1143,12.4823
1144,26.9569
1145,9.80866
1146,5.25744
1147,5.17607
1148,11.7685
1149,1800.15
1150,443.436
1151,22.2745
1152,5.3029
1153,5.16073
1154,5.80606
1155,896.897
1156,5564.84
1157,1248.93
1158,327.667
1159,172.084
1160,19.6459
1161,11.7646
1162,19.3608
1163,15.6288
1164,5.27319
1165,5.13081
1166,5.89803
1167,1279.81
1168,4793.55
1169,73.047
1170,20.9788
1171,11.9675
1172,6.63257
1173,5.93469
1174,13.9758
1175,37.2094
1176,7.62388
1177,5.0884
1178,5.0914
1179,190.733
1180,64332.2
1181,3162.77
1182,947.042
1183,160.689
1184,92.8711
1185,13.6746
1186,19.576
1187,23.392
1188,5.57175
1189,5.02982
1190,5.13871
1191,413.224
1192,9006.23
1193,438.134
1194,129.13
1195,8.19716
1196,5.16683
1197,5.0225
1198,16.397
1199,2803.07
1200,527.051
1201,112.37
1202,78.5305
1203,13.306
1204,8.35456
1205,12.3837
1206,17.4653
1207,7.13035
1208,5.04238
1209,5.02539
1210,41.2696
1211,3831.75
1212,99.5608
1213,34.3458
1214,28.2897
1215,10.7241
1216,25.4779
1217,28.9082
1218,5.87475
1219,4.99676
1220,5.08904
1221,174.608
1222,4229.33
1223,789.487
1224,159.494
1225,57.3425
1226,16.1433
1227,7.60446
1228,7.93535
1229,7.87053
1230,6.64148
1231,5.86618
1232,6.44972
1233,11.9882
1234,16.902
1235,5.98633
1236,4.97109
1237,5.00718
1238,164.648
1239,8385.61
1240,16.153
1241,11.5805
1242,9.36009
1243,5.27379
1244,5.41635
1245,91.253
1246,538.022
1247,13.8445
1248,6.44956
1249,5.48552
1250,6.05234
1251,49.0835
1252,99.1773
1253,7.62522
1254,4.97025
1255,4.95164
1256,30.5171
1257,4306.38
1258,235.922
1259,35.5999
1260,16.0049
1261,11.3965
1262,6.29784
1263,13.9549
1264,35.9155
1265,7.62005
1266,5.00228
1267,4.99749
1268,26.85
1269,840.364
1270,29.899
1271,4.99765
1272,4.95642
1273,10.304
1274,2203.12
1275,2430.53
1276,206.558
1277,139.622
1278,92.4754
1279,23.799
1280,127.156
1281,16.1466
1282,5.70505
1283,5.0057
1284,5.18648
1285,93.838
1286,753
1287,8.16424
1288,5.73772
1289,4.97193
1290,6.19402
1291,116.774
1292,207.841
1293,21.3967
1294,7.11189
1295,5.10474
1296,5.05862
1297,20.4763
1298,268.496
1299,19.6729
1300,5.35299
1301,4.96427
1302,6.5422
1303,125.52
1304,168.944
1305,50.2722
1306,36.0876
1307,5.1693
1308,4.90343
1309,5.27091
1310,198.774
1311,1732.79
1312,852.236
1313,188.287
1314,66.1567
1315,31.8783
1316,8.14159
1317,7.4247
1318,12.1086
1319,9.92772
1320,5.13668
1321,4.88787
1322,6.6044
1323,383.8
1324,452.931
1325,4.85537
1326,4.85437
1327,38.9042
1328,417473
1329,374610
1330,245101
1331,17928.5
1332,9224.29
1333,5064.95
1334,1606.68
1335,3479.19
1336,1741.35
1337,107.139
1338,56.9582
1339,34.2536
1340,9.05812
1341,9.23287
1342,18.2826
1343,6.56819
1344,3.48104
1345,3.34509
1346,5.78043
1347,230.16
1348,110.932
1349,3.93368
1350,3.54094
1351,3.40315
1352,13.4526
1353,301.189
1354,164.664
1355,29.5533
1356,16.3749
1357,6.67463
1358,4.56823
1359,9.03367
1360,9.73915
1361,3.55807
1362,3.27709
1363,3.41423
1364,310.334
1365,3439.84
1366,5.84353
1367,3.31868
1368,3.27332
1369,7.58951
1370,2061.67
1371,972.475
1372,115.355
1373,71.0167
1374,35.2101
1375,16.9799
1376,36.8248
1377,68.6978
1378,6.9433
1379,3.5569
1380,3.39549
1381,4.41792
1382,168.871
1383,352.501
1384,30.7457
1385,8.6297
1386,6.24449
1387,4.4001
1388,5.28746
1389,32.9253
1390,31.1383
1391,6.69351
1392,3.28024
1393,3.24305
1394,6.84872
1395,3277.19
1396,983.119
1397,38.058
1398,28.9792
1399,12.8653
1400,11.3354
1401,8.14435
1402,4.13506
1403,3.75454
1404,5.27882
1405,15.2284
1406,11.4238
1407,3.73624
1408,3.22817
1409,3.29751
1410,118.206
1411,2375.15
1412,77.4186
1413,20.291
1414,3.3774
1415,3.238
1416,3.47848
1417,398.36
1418,3203.55
1419,249.583
1420,94.0397
1421,31.5327
1422,5.06767
1423,4.12482
1424,6.48485
1425,34.1198
1426,12.7467
1427,3.2278
1428,3.19794
1429,4.10424
1430,6567.9
1431,12988.7
1432,2149.32
1433,398.89
1434,159.569
1435,16.4998
1436,9.50408
1437,8.1395
1438,6.93359
1439,5.45305
1440,4.46829
1441,4.38335
1442,6.192
1443,8.37752
1444,4.21855
1445,3.15042
1446,3.15201
1447,23.0785
1448,672.626
1449,15.0979
1450,4.34347
1451,4.04294
1452,4.07501
1453,4.86492
1454,8.7013
1455,67.9615
1456,48.7099
1457,3.75059
1458,3.49248
1459,3.40223
1460,31.6138
1461,183.806
1462,4.71685
1463,3.15538
1464,3.14415
1465,14.1911
1466,357.005
1467,18.2517
1468,3.21037
1469,3.16811
1470,8.80876
1471,205.133
1472,318.193
1473,285.85
1474,37.5327
1475,14.9489
1476,8.24537
1477,6.54743
1478,6.01358
1479,31.6125
1480,14.3829
1481,3.08591
1482,3.07725
1483,12.6399
1484,4557.34
1485,4315.01
1486,5448.33
1487,208.391
1488,120.94
1489,70.2715
1490,30.4366
1491,70.6598
1492,10.4575
1493,3.77557
1494,3.49815
1495,4.587
1496,61.7318
1497,125.317
1498,6.18746
1499,3.75331
1500,3.48213
1501,4.39703
1502,14.7797
1503,83.6548
1504,81.6009
1505,10.0435
1506,5.00579
1507,4.14968
1508,3.93174
1509,22.8584
1510,38.4427
1511,3.11492
1512,3.02966
1513,3.03863
1514,339.721
1515,107023
1516,18200.8
1517,5808.55
1518,3878.26
1519,1397.64
1520,1201.2
1521,3887.35
1522,1158.11
1523,160.498
1524,136.269
1525,40.9945
1526,78.3242
1527,21.9938
1528,14.2017
1529,7.80435
1530,3.00638
1531,2.94485
1532,4.42561
1533,907.792
1534,914.865
1535,32.8855
1536,20.7511
1537,9.62694
1538,5.23936
1539,6.66988
1540,30.904
1541,9.48129
1542,2.96797
1543,2.93491
1544,7.89948
1545,926.905
1546,1165.6
1547,640.022
1548,20.1404
1549,8.78959
1550,5.86827
1551,3.78914
1552,4.66252
1553,26.7109
1554,23.7652
1555,3.44931
1556,2.9258
1557,2.92854
